permit_id,description,issued_at,work_class,permit_type,estimated_cost,contractor_name,status,address,zip_code,permit_class,contractor_phone,portal_link,source_updated_at,raw_payload,ingested_at
2026-052040 EP,"Interior Remodel

Remove wall paneling in master bedroom add R-15 insulation in exterior walls Install drywall Remove and replace tile in
master bathr",2026-05-01T00:00:00+00:00,Addition and Remodel,Electrical Permit,,ELECTRIC CONNECTION SERVICES,Active,5613 WESTVIEW RD,78749,Residential,5125969035,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694017,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-052040 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 434 Addition & Alterations"", ""work_class"": ""Addition and Remodel"", ""condominium"": ""No"", ""permit_location"": ""5613 WESTVIEW RD"", ""description"": ""Interior Remodel\n\nRemove wall paneling in master bedroom add R-15 insulation in exterior walls Install drywall Remove and replace tile in\nmaster bathr"", ""tcad_id"": ""0410300301"", ""legal_description"": ""LOT 2 * RESUB OF LOT 8 BECKETT G K ESTATE"", ""applieddate"": ""2026-02-09T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-14T00:00:00.000"", ""total_existing_bldg_sqft"": ""1742"", ""remodel_repair_sqft"": ""252"", ""total_new_add_sqft"": ""220"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""electrical_valuation_remodel"": ""1"", ""original_address1"": ""5613 WESTVIEW RD"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78749"", ""council_district"": ""8"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694017""}, ""project_id"": ""13694017"", ""masterpermitnum"": ""13682357"", ""latitude"": ""30.22874181"", ""longitude"": ""-97.85717729"", ""location"": {""latitude"": ""30.22874181"", ""longitude"": ""-97.85717729"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""ELECTRIC CONNECTION SERVICES"", ""contractor_full_name"": ""STEVEN OVERY"", ""contractor_phone"": ""5125969035"", ""contractor_address2"": ""7601  DAFFAN"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78724"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-052471 PP,Replacement of an existing water heater Replace existing gas water heater,2026-05-01T00:00:00+00:00,Change Out,Plumbing Permit,,Flawless Fixers DBA Rooterman of Austin,Active,6400 CONVICT HILL RD,78749,Residential,5129007676,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694513,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-052471 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Change Out"", ""permit_location"": ""6400 CONVICT HILL RD"", ""description"": ""Replacement of an existing water heater Replace existing gas water heater"", ""tcad_id"": ""0410360335"", ""legal_description"": ""LOT 11 BLK A LEGEND OAKS SEC 8"", ""applieddate"": ""2026-04-28T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""original_address1"": ""6400 CONVICT HILL RD"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78749"", ""council_district"": ""8"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694513""}, ""project_id"": ""13694513"", ""latitude"": ""30.22679288"", ""longitude"": ""-97.87020915"", ""location"": {""latitude"": ""30.22679288"", ""longitude"": ""-97.87020915"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Flawless Fixers DBA Rooterman of Austin"", ""contractor_full_name"": ""David Coucke"", ""contractor_phone"": ""5129007676"", ""contractor_address2"": ""15503  Patri"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78728-____""}",2026-05-03T07:18:31.559594+00:00
2026-052282 PP,Replace broken kitchen sewer line under home emergency,2026-05-01T00:00:00+00:00,Repair,Plumbing Permit,,Spot-On Plumbing LLC,Active,816 W NORTH LOOP BLVD UNIT 123,78756,Commercial,5127771599,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694285,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-052282 PP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""Commercial"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""816 W NORTH LOOP BLVD UNIT 123"", ""description"": ""Replace broken kitchen sewer line under home emergency"", ""tcad_id"": ""0226070509"", ""legal_description"": ""282.2X74.6FT AV OF BLK 1 SKYLAND TERRACE"", ""applieddate"": ""2026-04-28T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""number_of_floors"": ""0"", ""plumbing_valuation"": ""0"", ""original_address1"": ""816 W NORTH LOOP BLVD UNIT 123"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78756"", ""council_district"": ""7"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694285""}, ""project_id"": ""13694285"", ""latitude"": ""30.32209675"", ""longitude"": ""-97.73039627"", ""location"": {""latitude"": ""30.32209675"", ""longitude"": ""-97.73039627"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Spot-On Plumbing LLC"", ""contractor_full_name"": ""James Butler"", ""contractor_phone"": ""5127771599"", ""contractor_address2"": ""1631  Baylan"", ""contractor_city"": ""ROUND ROCK"", ""contractor_zip"": ""78664-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-034073 PP,In ground pool and spa. Autofill/ gas heater,2026-05-01T00:00:00+00:00,New,Plumbing Permit,,Advantage Plumbing Contractors LLC,Active,7508 BOYD HAVEN DR,78744,Residential,5124609196,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13673473,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-034073 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 329 Res Structures Other Than Bldg"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""7508 BOYD HAVEN DR"", ""description"": ""In ground pool and spa. Autofill/ gas heater"", ""tcad_id"": ""0336130723"", ""legal_description"": ""EASTON PARK SEC 3A PHS 2 BLK G LOT 12"", ""applieddate"": ""2026-03-03T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-24T00:00:00.000"", ""total_new_add_sqft"": ""353"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""7508 BOYD HAVEN DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78744"", ""council_district"": ""2"", ""jurisdiction"": ""AUSTIN LTD"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13673473""}, ""project_id"": ""13673473"", ""masterpermitnum"": ""13673455"", ""latitude"": ""30.1514192"", ""longitude"": ""-97.71059573"", ""location"": {""latitude"": ""30.1514192"", ""longitude"": ""-97.71059573"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Advantage Plumbing Contractors LLC"", ""contractor_full_name"": ""Mark Brown"", ""contractor_phone"": ""5124609196"", ""contractor_address2"": ""703  BLACKWE"", ""contractor_city"": ""MANCHACA"", ""contractor_zip"": ""78652"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-053549 EP,"Stand-alone permit. Wire a free-standing accessory structure less than 200 sq ft with a few light fixtures receptacles and a 120v mini split 
No Meter",2026-05-01T00:00:00+00:00,Repair,Electrical Permit,,Creative Electrical Solutions,Active,3812 TAMARACK TRL,78727,Residential,5124234794,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695677,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-053549 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""3812 TAMARACK TRL"", ""description"": ""Stand-alone permit. Wire a free-standing accessory structure less than 200 sq ft with a few light fixtures receptacles and a 120v mini split \nNo Meter"", ""tcad_id"": ""0266102146"", ""legal_description"": ""LOT 14 BLK E NORTHWOOD SEC 2"", ""applieddate"": ""2026-04-29T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""remodel_repair_sqft"": ""0"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""electrical_valuation_remodel"": ""600"", ""original_address1"": ""3812 TAMARACK TRL"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78727"", ""council_district"": ""7"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695677""}, ""project_id"": ""13695677"", ""latitude"": ""30.42757102"", ""longitude"": ""-97.7108442"", ""location"": {""latitude"": ""30.42757102"", ""longitude"": ""-97.7108442"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""Creative Electrical Solutions"", ""contractor_full_name"": ""Jose Lucio"", ""contractor_phone"": ""5124234794"", ""contractor_address2"": ""198  Brentwo"", ""contractor_city"": ""CEDAR CREEK"", ""contractor_zip"": ""78612-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-050937 PP,Interior commercial kitchen remodel. Scope includes replacement of one 1 existing 4 foot Type I exhaust hood addition of two 2 new 10 foot Type I exha,2026-05-01T00:00:00+00:00,Remodel,Plumbing Permit,,DLR Plumbing LLC,Active,2007 KRAMER LN UNIT 105,78758,Commercial,5125086719,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13692823,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-050937 PP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""C-1000 Commercial Remodel"", ""work_class"": ""Remodel"", ""condominium"": ""No"", ""permit_location"": ""2007 KRAMER LN UNIT 105"", ""description"": ""Interior commercial kitchen remodel. Scope includes replacement of one 1 existing 4 foot Type I exhaust hood addition of two 2 new 10 foot Type I exha"", ""tcad_id"": ""0250130206"", ""legal_description"": ""LOT 34&35 KRAMER LANE INDUSTRIAL PARK I"", ""applieddate"": ""2026-02-06T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-26T00:00:00.000"", ""remodel_repair_sqft"": ""1300"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""2007 KRAMER LN UNIT 105"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78758"", ""council_district"": ""4"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13692823""}, ""project_id"": ""13692823"", ""masterpermitnum"": ""13692819"", ""latitude"": ""30.38823566"", ""longitude"": ""-97.71019455"", ""location"": {""latitude"": ""30.38823566"", ""longitude"": ""-97.71019455"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""DLR Plumbing LLC"", ""contractor_full_name"": ""John Daniele"", ""contractor_phone"": ""5125086719"", ""contractor_address2"": ""113  Phillip"", ""contractor_city"": ""Hutto"", ""contractor_zip"": ""78634-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-053485 PP,"tunnel underneath the downstairs bathroom to repair the tub drain and run new drain/vent line for washer

Per contractor Unit B (5/1/26)",2026-05-01T00:00:00+00:00,Repair,Plumbing Permit,,ABC Home & Commercial Service,Active,2008 MEADOWRIDGE DR,78704,Residential,5128379500,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695613,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-053485 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""2008 MEADOWRIDGE DR"", ""description"": ""tunnel underneath the downstairs bathroom to repair the tub drain and run new drain/vent line for washer\n\nPer contractor Unit B (5/1/26)"", ""tcad_id"": ""0100082201"", ""applieddate"": ""2026-04-29T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""remodel_repair_sqft"": ""10"", ""number_of_floors"": ""0"", ""housing_units"": ""2"", ""original_address1"": ""2008 MEADOWRIDGE DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78704"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695613""}, ""project_id"": ""13695613"", ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""ABC Home & Commercial Service"", ""contractor_full_name"": ""Mike Yazolino"", ""contractor_phone"": ""5128379500"", ""contractor_address2"": ""9475 E Highw"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78724"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2024-010986 EP,NEW PHOTOVOLTIAC (PV) SYSTEM: 85.85kW (DC)/67.30kW (AC),2026-05-01T00:00:00+00:00,Auxiliary Power,Electrical Permit,,Freedom Solar Power,Active,2121 S IH 35 SVRD NB UNIT 2,78741,Commercial,8005042337,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13272694,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2024-010986 EP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""Commercial"", ""work_class"": ""Auxiliary Power"", ""condominium"": ""No"", ""permit_location"": ""2121 S IH 35 SVRD NB UNIT 2"", ""description"": ""NEW PHOTOVOLTIAC (PV) SYSTEM: 85.85kW (DC)/67.30kW (AC)"", ""tcad_id"": ""0305031102"", ""legal_description"": ""LOT 1 ANDREWARTHA JACK ADDN"", ""applieddate"": ""2024-01-26T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-27T00:00:00.000"", ""total_existing_bldg_sqft"": ""0"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""electrical_valuation_remodel"": ""0"", ""original_address1"": ""2121 S IH 35 SVRD NB UNIT 2"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78741"", ""council_district"": ""9"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13272694""}, ""project_id"": ""13272694"", ""masterpermitnum"": ""13272691"", ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""Freedom Solar Power"", ""contractor_full_name"": ""Adrian Buck"", ""contractor_phone"": ""8005042337"", ""contractor_address2"": ""4801  Freidr"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78744"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-026424 PP,Estonian 3316 A Left New - 2 Story SFR CONDOMINUM w/ 4 bedrooms 3 bathrooms attached 2 car garage covered entry porch and patio FFE: 691.88 Site Plan:,2026-05-01T00:00:00+00:00,New,Plumbing Permit,,IES Residential Inc,Active,13108 INCLINE DR,78652,Residential,5125615002,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13664681,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-026424 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""13108 INCLINE DR"", ""description"": ""Estonian 3316 A Left New - 2 Story SFR CONDOMINUM w/ 4 bedrooms 3 bathrooms attached 2 car garage covered entry porch and patio FFE: 691.88 Site Plan:"", ""tcad_id"": ""0451150901"", ""applieddate"": ""2026-02-20T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-09-03T00:00:00.000"", ""total_new_add_sqft"": ""2932"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""13108 INCLINE DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78652"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN LTD"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13664681""}, ""project_id"": ""13664681"", ""masterpermitnum"": ""13664673"", ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""IES Residential Inc"", ""contractor_full_name"": ""Charles Faught"", ""contractor_phone"": ""5125615002"", ""contractor_address2"": ""13279  POND"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78729-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-009911 MP,"Retail Shell with Interior Build Out and Remainder Cold Dark Shell

2024 084112 SP - Concurrent Revies",2026-05-01T00:00:00+00:00,New,Mechanical Permit,,Pruneda Construction Inc.,Active,525 W HOWARD LN,78753,Commercial,5124580776,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13646009,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2026-009911 MP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""C- 327 Stores & Customer Services"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""525 W HOWARD LN"", ""description"": ""Retail Shell with Interior Build Out and Remainder Cold Dark Shell\n\n2024 084112 SP - Concurrent Revies"", ""tcad_id"": ""0264260110"", ""legal_description"": ""LOT 2 BLK A PARMER NORTH SEC 1 RESUB OF LOT 3"", ""applieddate"": ""2025-05-15T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-06T00:00:00.000"", ""total_new_add_sqft"": ""9000"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""mechanical_valuation"": ""0"", ""original_address1"": ""525 W HOWARD LN"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78753"", ""council_district"": ""7"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13646009""}, ""project_id"": ""13646009"", ""masterpermitnum"": ""13646007"", ""latitude"": ""30.41952992"", ""longitude"": ""-97.66208576"", ""location"": {""latitude"": ""30.41952992"", ""longitude"": ""-97.66208576"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Pruneda Construction Inc."", ""contractor_full_name"": ""Homero Canet"", ""contractor_phone"": ""5124580776"", ""contractor_address2"": ""14905  DESSA"", ""contractor_city"": ""PFLUGERVILLE"", ""contractor_zip"": ""78660"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-045732 BP,Express: Replacing 5 windows (like for like),2026-05-01T00:00:00+00:00,Repair,Building Permit,1.0,Renewal by Andersen,Active,2607 PINEWOOD TER,78757,Residential,5128348383,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13686637,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-045732 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 435 Renovations/Remodel"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""2607 PINEWOOD TER"", ""description"": ""Express: Replacing 5 windows (like for like)"", ""tcad_id"": ""0235040802"", ""legal_description"": ""LOT 26 BLK K ALLANDALE PARK SEC 1"", ""applieddate"": ""2026-04-14T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""remodel_repair_sqft"": ""1"", ""total_valuation_remodel"": ""0"", ""total_job_valuation"": ""1"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""building_valuation_remodel"": ""0"", ""electrical_valuation_remodel"": ""0"", ""mechanical_valuation_remodel"": ""0"", ""plumbing_valuation_remodel"": ""0"", ""original_address1"": ""2607 PINEWOOD TER"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78757"", ""council_district"": ""7"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13686637""}, ""project_id"": ""13686637"", ""masterpermitnum"": ""13686634"", ""latitude"": ""30.35036525"", ""longitude"": ""-97.73842094"", ""location"": {""latitude"": ""30.35036525"", ""longitude"": ""-97.73842094"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""Renewal by Andersen"", ""contractor_full_name"": ""Jamie Strain"", ""contractor_phone"": ""5128348383"", ""contractor_address2"": ""2100  KRAMER"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78758"", ""applicant_full_name"": ""Jamie Strain"", ""applicant_org"": ""Renewal by Andersen"", ""applicant_phone"": ""5128348383"", ""applicant_address2"": ""2100  KRAMER"", ""applicant_city"": ""AUSTIN"", ""applicantzip"": ""78758"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
